Date,Salesrep key,Product key,Customer key,Location key,Units sold
27/07/2016,84,78,25,12,10
27/07/2016,49,28,58,20,10
27/07/2016,52,70,43,4,13
27/07/2016,32,2,24,7,18
27/07/2016,84,67,12,8,14
27/07/2016,78,1,29,20,17
27/07/2016,77,59,23,10,18
27/07/2016,69,68,27,9,10
27/07/2016,43,82,57,4,10
27/07/2016,53,57,56,14,17
27/07/2016,44,14,9,3,11
27/07/2016,79,74,40,8,16
27/07/2016,58,59,13,9,12
27/07/2016,56,63,32,7,13
27/07/2016,13,70,45,14,14
27/07/2016,84,34,19,20,12
27/07/2016,16,9,1,15,15
27/07/2016,47,81,17,18,11
27/07/2016,3,45,35,11,18
27/07/2016,27,46,19,20,14
27/07/2016,84,88,58,20,10
27/07/2016,44,82,50,17,17
27/07/2016,35,36,6,23,17
27/07/2016,78,82,42,23,18
27/07/2016,24,1,2,17,10
27/07/2016,49,28,11,25,13
27/07/2016,21,33,60,10,10
27/07/2016,9,42,23,12,14
27/07/2016,25,39,31,10,10
27/07/2016,6,15,17,25,18
27/07/2016,47,86,60,8,16
27/07/2016,43,34,16,1,16
27/07/2016,67,8,11,14,18
27/07/2016,27,13,58,2,11
27/07/2016,31,60,39,2,12
27/07/2016,21,60,28,17,15
27/07/2016,24,81,57,9,17
27/07/2016,12,44,9,15,18
27/07/2016,54,49,55,13,11
27/07/2016,9,66,19,11,11
27/07/2016,48,24,22,8,14
27/07/2016,10,16,51,2,16
27/07/2016,53,35,8,4,10
27/07/2016,64,88,58,11,12
27/07/2016,74,80,31,26,13
27/07/2016,63,21,45,20,16
27/07/2016,57,25,44,1,18
27/07/2016,35,82,3,20,10
27/07/2016,33,1,31,13,11
27/07/2016,43,82,19,25,12
27/07/2016,16,55,41,24,12
27/07/2016,50,87,42,15,11
27/07/2016,31,72,11,1,15
27/07/2016,39,6,59,14,17
27/07/2016,52,43,14,14,15
27/07/2016,14,50,13,3,18
27/07/2016,33,4,3,9,10
27/07/2016,78,84,48,10,18
27/07/2016,44,20,19,7,11
27/07/2016,11,43,12,4,12
27/07/2016,83,19,21,10,18
27/07/2016,54,72,22,21,13
27/07/2016,26,17,38,16,16
27/07/2016,22,8,13,10,12
27/07/2016,29,31,24,24,11
27/07/2016,63,46,29,5,16
27/07/2016,38,62,4,10,11
27/07/2016,41,36,38,16,10
27/07/2016,36,88,19,3,12
27/07/2016,81,86,5,8,17
27/07/2016,76,22,7,3,11
27/07/2016,81,41,55,9,15
27/07/2016,9,17,1,9,15
27/07/2016,39,20,32,24,14
27/07/2016,73,54,38,2,17
27/07/2016,20,23,43,17,14
27/07/2016,52,8,26,3,16
27/07/2016,65,84,58,25,10
27/07/2016,4,25,2,18,10
27/07/2016,61,25,32,16,15
27/07/2016,5,67,40,12,11
27/07/2016,30,75,29,16,12
27/07/2016,27,19,1,26,10
27/07/2016,63,34,11,9,16
27/07/2016,20,32,37,16,17
27/07/2016,52,12,54,25,17
27/07/2016,61,6,52,9,14
27/07/2016,83,45,13,21,15
27/07/2016,79,66,55,9,17
27/07/2016,85,55,58,4,14
27/07/2016,75,29,44,10,14
27/07/2016,81,76,38,26,13
27/07/2016,80,17,43,26,13
27/07/2016,38,65,60,16,15
27/07/2016,31,42,20,22,14
27/07/2016,55,40,10,11,18
27/07/2016,7,59,49,16,18
27/07/2016,31,7,52,14,11
27/07/2016,75,43,28,17,15
27/07/2016,80,78,17,9,10
27/07/2016,62,40,21,12,16
27/07/2016,40,52,58,13,10
27/07/2016,9,15,4,18,14
27/07/2016,49,78,49,5,17
27/07/2016,83,19,35,18,15
27/07/2016,3,33,47,24,10
27/07/2016,70,31,29,13,10
27/07/2016,79,28,14,15,18
27/07/2016,50,9,41,21,10
27/07/2016,28,66,54,21,14
27/07/2016,74,70,36,8,16
27/07/2016,80,41,51,13,12
27/07/2016,2,67,1,3,13
27/07/2016,26,21,5,5,16
27/07/2016,27,56,11,5,14
27/07/2016,50,71,41,21,10
27/07/2016,71,61,47,17,14
27/07/2016,51,75,15,22,12
27/07/2016,45,4,19,9,11
27/07/2016,35,60,28,10,16
27/07/2016,60,31,40,9,18
27/07/2016,85,49,9,3,15
27/07/2016,2,48,46,13,18
27/07/2016,23,56,51,20,11
27/07/2016,2,2,22,10,10
27/07/2016,48,34,45,16,18
27/07/2016,45,50,6,11,18
27/07/2016,30,76,46,8,16
27/07/2016,2,7,51,26,11
27/07/2016,51,9,53,21,12
27/07/2016,59,28,7,19,17
27/07/2016,73,33,46,11,14
27/07/2016,37,8,18,26,16
27/07/2016,76,48,35,20,18
27/07/2016,73,33,47,23,15
27/07/2016,62,47,50,10,13
27/07/2016,81,20,20,25,14
27/07/2016,24,60,37,9,17
27/07/2016,61,7,36,25,13
27/07/2016,50,69,60,6,15
27/07/2016,82,56,14,12,17
27/07/2016,70,72,11,6,18
27/07/2016,38,79,19,7,17
27/07/2016,28,9,34,20,10
27/07/2016,72,35,13,10,17
27/07/2016,22,17,23,14,18
27/07/2016,78,64,60,19,12
27/07/2016,71,8,5,17,16
27/07/2016,52,41,33,26,16
27/07/2016,21,78,43,12,11
27/07/2016,39,9,37,21,17
27/07/2016,62,7,57,11,11
27/07/2016,42,42,26,21,12
27/07/2016,79,42,10,24,14
27/07/2016,22,18,29,19,17
27/07/2016,61,48,32,5,11
27/07/2016,79,64,13,22,11
27/07/2016,74,74,31,19,15
27/07/2016,27,35,59,20,16
27/07/2016,9,82,56,5,17
27/07/2016,64,1,49,5,11
27/07/2016,40,33,10,6,11
27/07/2016,5,9,48,18,17
27/07/2016,7,88,50,16,12
27/07/2016,5,33,51,16,14
27/07/2016,73,76,58,6,18
27/07/2016,54,72,21,10,15
27/07/2016,36,21,46,21,11
27/07/2016,35,45,25,9,13
27/07/2016,33,64,43,3,25
27/07/2016,42,22,23,4,26
27/07/2016,17,29,42,26,19
27/07/2016,83,12,58,24,19
27/07/2016,59,71,8,20,21
27/07/2016,79,58,43,18,18
27/07/2016,46,87,46,7,16
27/07/2016,4,12,35,17,24
27/07/2016,15,67,23,17,19
27/07/2016,52,63,8,20,20
27/07/2016,3,22,24,25,17
27/07/2016,54,71,16,24,20
27/07/2016,53,71,1,15,23
27/07/2016,1,11,2,24,21
27/07/2016,29,77,54,14,17
27/07/2016,8,46,43,16,25
27/07/2016,8,53,44,15,23
27/07/2016,74,86,57,24,22
27/07/2016,29,21,45,2,20
27/07/2016,40,22,34,5,20
27/07/2016,60,21,6,6,21
27/07/2016,19,6,17,5,18
27/07/2016,18,66,6,10,24
27/07/2016,34,36,22,4,20
27/07/2016,26,64,37,7,22
27/07/2016,64,8,42,3,25
27/07/2016,30,27,46,24,18
27/07/2016,4,40,30,17,17
27/07/2016,3,26,8,8,24
27/07/2016,70,56,7,3,25
27/07/2016,74,74,51,11,20
27/07/2016,31,7,48,19,17
27/07/2016,8,46,46,4,20
27/07/2016,71,5,3,17,18
27/07/2016,38,86,43,25,17
27/07/2016,55,71,55,2,18
27/07/2016,2,27,26,4,17
27/07/2016,77,4,35,21,25
27/07/2016,25,51,55,25,21
27/07/2016,69,50,46,7,26
27/07/2016,6,29,49,10,19
27/07/2016,46,75,44,5,21
27/07/2016,40,58,27,1,17
27/07/2016,37,13,33,23,23
27/07/2016,78,20,56,21,19
27/07/2016,85,60,13,21,20
27/07/2016,74,8,4,8,23
27/07/2016,34,27,55,12,19
27/07/2016,55,79,48,12,20
27/07/2016,4,15,37,9,21
27/07/2016,80,34,24,17,21
27/07/2016,53,31,51,14,26
27/07/2016,82,39,54,20,17
27/07/2016,66,27,19,13,20
27/07/2016,46,68,11,14,17
27/07/2016,64,9,43,21,22
27/07/2016,78,26,46,11,21
27/07/2016,27,37,43,24,21
27/07/2016,8,35,18,16,25
27/07/2016,85,30,13,5,24
27/07/2016,32,74,38,26,20
27/07/2016,84,17,38,8,16
27/07/2016,43,34,13,7,20
27/07/2016,18,18,2,12,25
27/07/2016,9,16,5,4,16
27/07/2016,66,2,52,22,18
27/07/2016,21,42,43,19,22
27/07/2016,47,83,4,6,23
27/07/2016,25,49,25,12,22
27/07/2016,25,53,3,9,20
27/07/2016,11,45,55,1,18
27/07/2016,49,51,15,22,18
27/07/2016,44,37,38,26,21
27/07/2016,58,3,48,11,24
27/07/2016,9,7,57,23,21
27/07/2016,47,50,15,21,21
27/07/2016,1,87,57,14,24
27/07/2016,44,10,45,11,16
27/07/2016,67,53,15,24,15
27/07/2016,10,42,47,17,17
27/07/2016,15,37,16,20,24
27/07/2016,2,83,4,7,26
27/07/2016,68,59,6,6,22
27/07/2016,50,31,46,7,23
27/07/2016,66,61,54,4,22
27/07/2016,56,81,24,22,20
27/07/2016,81,5,35,15,25
27/07/2016,29,44,39,5,22
27/07/2016,75,88,6,23,18
27/07/2016,74,80,50,24,23
27/07/2016,34,83,10,11,18
27/07/2016,7,62,7,26,21
27/07/2016,21,72,59,13,25
27/07/2016,54,28,26,3,17
27/07/2016,36,18,39,23,17
27/07/2016,75,32,13,11,18
27/07/2016,77,47,23,7,23
27/07/2016,18,31,17,9,23
27/07/2016,58,31,53,26,19
27/07/2016,79,53,20,15,22
27/07/2016,74,36,31,14,24
27/07/2016,21,88,56,23,15
27/07/2016,34,71,8,11,17
27/07/2016,63,15,35,17,20
27/07/2016,83,15,19,17,22
27/07/2016,22,9,24,1,21
27/07/2016,62,59,9,19,18
27/07/2016,12,9,49,20,23
27/07/2016,14,21,58,20,21
27/07/2016,31,40,18,7,20
27/07/2016,16,41,33,8,19
27/07/2016,42,34,6,19,20
27/07/2016,80,71,40,10,22
27/07/2016,29,35,58,3,18
27/07/2016,28,7,41,20,24
27/07/2016,64,74,30,25,17
27/07/2016,80,81,49,7,18
27/07/2016,70,20,52,24,20
27/07/2016,42,27,25,7,17
27/07/2016,40,11,32,17,24
27/07/2016,34,82,41,17,22
27/07/2016,76,55,30,1,17
27/07/2016,50,4,30,12,16
27/07/2016,64,84,12,6,26
27/07/2016,53,33,17,21,20
27/07/2016,77,80,60,3,23
27/07/2016,52,44,33,4,23
27/07/2016,15,44,31,14,16
27/07/2016,9,41,7,23,17
27/07/2016,11,41,14,5,22
27/07/2016,59,9,47,13,20
27/07/2016,19,51,46,3,23
27/07/2016,39,81,9,5,22
27/07/2016,9,59,23,26,25
27/07/2016,37,68,37,4,20
27/07/2016,9,65,49,5,20
27/07/2016,25,41,49,12,23
27/07/2016,28,57,50,1,24
27/07/2016,19,7,33,4,19
27/07/2016,78,83,26,21,18
27/07/2016,71,24,44,17,19
27/07/2016,15,14,23,20,19
27/07/2016,84,67,24,15,25
27/07/2016,31,36,21,1,23
27/07/2016,19,48,20,15,19
27/07/2016,39,28,5,24,26
27/07/2016,58,32,29,8,20
27/07/2016,13,8,47,22,20
27/07/2016,58,2,59,6,18
27/07/2016,33,64,40,20,19
27/07/2016,70,5,17,25,23
27/07/2016,1,52,40,19,18
27/07/2016,73,39,13,22,23
27/07/2016,78,29,48,9,23
27/07/2016,71,75,58,11,21
27/07/2016,66,59,25,16,18
27/07/2016,2,59,18,8,17
27/07/2016,19,18,60,26,18
27/07/2016,44,16,42,10,25
27/07/2016,2,44,26,25,22
27/07/2016,51,73,40,26,20
27/07/2016,38,27,60,23,22
27/07/2016,59,17,8,1,21
27/07/2016,76,34,59,16,23
27/07/2016,2,11,34,8,24
27/07/2016,84,9,57,14,23
27/07/2016,76,35,46,7,25
27/07/2016,61,32,28,15,25
27/07/2016,15,42,6,9,15
27/07/2016,69,50,28,23,24
27/07/2016,15,42,43,11,20
27/07/2016,36,3,14,14,26
27/07/2016,24,61,60,19,20
27/07/2016,3,77,5,22,18
27/07/2016,71,65,7,17,19
27/07/2016,9,76,58,5,21
27/07/2016,65,10,46,26,20
27/07/2016,31,36,39,22,23
27/07/2016,83,17,17,1,22
27/07/2016,11,13,48,16,21
27/07/2016,20,39,3,5,24
27/07/2016,44,86,30,9,22
27/07/2016,39,75,50,26,23
27/07/2016,75,54,12,5,22
27/07/2016,68,45,47,8,19
27/07/2016,21,30,10,12,16
27/07/2016,54,46,45,10,21
27/07/2016,45,65,53,24,23
27/07/2016,36,22,8,14,17
27/07/2016,35,36,6,10,23
27/07/2016,64,27,31,13,24
27/07/2016,66,4,51,23,19
27/07/2016,75,64,6,26,24
28/07/2016,4,58,17,17,11
28/07/2016,10,74,27,3,10
28/07/2016,52,73,8,21,15
28/07/2016,69,74,54,26,11
28/07/2016,28,52,25,26,16
28/07/2016,33,22,35,17,18
28/07/2016,35,63,60,26,16
28/07/2016,69,11,32,4,11
28/07/2016,2,22,54,11,14
28/07/2016,15,33,57,16,11
28/07/2016,80,2,53,13,12
28/07/2016,34,59,46,10,17
28/07/2016,80,10,37,2,11
28/07/2016,23,69,4,25,13
28/07/2016,26,82,47,2,17
28/07/2016,74,7,42,20,17
28/07/2016,38,12,7,23,10
28/07/2016,34,31,20,23,16
28/07/2016,34,63,22,5,13
28/07/2016,8,86,26,20,15
28/07/2016,3,30,37,1,10
28/07/2016,25,5,48,22,10
28/07/2016,33,73,43,1,16
28/07/2016,35,21,52,21,15
28/07/2016,32,73,20,2,16
28/07/2016,17,60,23,17,16
28/07/2016,42,12,14,16,12
28/07/2016,44,13,19,24,12
28/07/2016,30,12,12,21,14
28/07/2016,68,12,22,25,15
28/07/2016,85,45,35,12,16
28/07/2016,7,3,58,13,13
28/07/2016,23,35,19,4,15
28/07/2016,80,83,23,11,10
28/07/2016,12,8,13,24,16
28/07/2016,25,58,48,14,14
28/07/2016,84,79,7,10,18
28/07/2016,68,64,34,14,12
28/07/2016,55,84,43,14,18
28/07/2016,60,7,6,9,11
28/07/2016,45,20,28,8,14
28/07/2016,56,23,49,14,14
28/07/2016,32,15,60,24,11
28/07/2016,12,6,35,21,16
28/07/2016,22,86,21,21,11
28/07/2016,15,7,26,15,12
28/07/2016,47,24,42,19,14
28/07/2016,38,20,48,15,16
28/07/2016,68,83,53,21,18
28/07/2016,57,19,51,2,18
28/07/2016,65,14,32,8,11
28/07/2016,77,5,40,13,13
28/07/2016,2,64,3,11,10
28/07/2016,78,15,49,17,11
28/07/2016,64,65,7,7,10
28/07/2016,47,77,45,7,17
28/07/2016,44,20,24,19,17
28/07/2016,47,23,7,9,13
28/07/2016,18,10,12,4,17
28/07/2016,84,7,52,26,12
28/07/2016,51,74,39,5,16
28/07/2016,13,15,46,14,11
28/07/2016,16,21,11,21,12
28/07/2016,32,44,28,22,15
28/07/2016,61,66,34,16,17
28/07/2016,74,66,59,9,15
28/07/2016,84,49,7,10,11
28/07/2016,63,1,10,23,16
28/07/2016,84,22,53,2,11
28/07/2016,44,66,50,16,13
28/07/2016,53,67,4,14,16
28/07/2016,83,29,48,8,10
28/07/2016,81,21,28,3,13
28/07/2016,45,73,22,14,12
28/07/2016,20,54,38,22,17
28/07/2016,47,67,23,5,13
28/07/2016,18,39,38,22,12
28/07/2016,29,53,37,26,15
28/07/2016,83,87,11,21,12
28/07/2016,48,77,56,16,13
28/07/2016,57,45,53,16,18
28/07/2016,58,29,2,26,14
28/07/2016,61,7,15,23,18
28/07/2016,26,82,32,11,12
28/07/2016,71,85,42,6,17
28/07/2016,71,31,12,26,13
28/07/2016,5,76,46,25,17
28/07/2016,9,16,49,17,11
28/07/2016,63,30,59,19,12
28/07/2016,63,7,31,15,14
28/07/2016,83,63,4,25,13
28/07/2016,41,51,46,23,12
28/07/2016,48,31,11,15,15
28/07/2016,59,62,27,1,14
28/07/2016,8,62,10,21,14
28/07/2016,18,31,11,25,16
28/07/2016,10,67,28,12,18
28/07/2016,40,61,25,20,10
28/07/2016,45,7,55,4,11
28/07/2016,50,26,57,13,12
28/07/2016,67,45,22,8,15
28/07/2016,19,2,30,19,17
28/07/2016,43,48,29,7,16
28/07/2016,85,30,3,9,18
28/07/2016,45,40,24,12,12
28/07/2016,41,88,34,9,17
28/07/2016,84,52,16,20,17
28/07/2016,41,77,54,18,13
28/07/2016,75,58,53,7,13
28/07/2016,15,2,24,23,16
28/07/2016,32,49,20,26,12
28/07/2016,8,28,30,18,13
28/07/2016,45,50,31,25,13
28/07/2016,19,28,24,2,13
28/07/2016,16,12,29,13,10
28/07/2016,68,23,41,2,15
28/07/2016,70,47,7,14,16
28/07/2016,26,61,58,12,11
28/07/2016,55,79,59,22,10
28/07/2016,6,77,19,12,16
28/07/2016,9,87,31,15,11
28/07/2016,8,80,9,7,10
28/07/2016,62,83,48,7,15
28/07/2016,29,6,31,26,17
28/07/2016,10,8,55,13,18
28/07/2016,42,84,12,8,16
28/07/2016,39,48,23,2,12
28/07/2016,40,55,12,14,13
28/07/2016,17,48,16,16,11
28/07/2016,47,55,54,11,13
28/07/2016,42,47,14,10,18
28/07/2016,45,71,26,13,10
28/07/2016,63,57,46,8,17
28/07/2016,17,19,22,22,10
28/07/2016,26,13,26,6,12
28/07/2016,72,27,37,9,11
28/07/2016,53,38,29,13,14
28/07/2016,64,50,46,16,16
28/07/2016,3,71,56,6,11
28/07/2016,83,23,22,9,15
28/07/2016,29,64,5,18,17
28/07/2016,78,69,6,14,14
28/07/2016,19,74,11,22,16
28/07/2016,50,59,55,19,13
28/07/2016,51,29,1,13,10
28/07/2016,34,26,51,20,12
28/07/2016,5,3,47,6,15
28/07/2016,14,31,1,6,10
28/07/2016,20,87,51,20,10
28/07/2016,67,35,47,21,12
28/07/2016,17,19,19,18,10
28/07/2016,18,9,41,19,15
28/07/2016,1,76,32,8,14
28/07/2016,2,8,3,17,17
28/07/2016,12,62,51,12,18
28/07/2016,7,58,4,24,10
28/07/2016,39,51,10,6,13
28/07/2016,15,5,27,4,11
28/07/2016,52,14,39,10,10
28/07/2016,50,63,51,21,16
28/07/2016,30,55,20,11,12
28/07/2016,60,79,47,11,12
28/07/2016,64,9,54,1,10
28/07/2016,7,52,55,12,11
28/07/2016,28,32,37,1,17
28/07/2016,19,54,42,13,15
28/07/2016,26,12,6,1,18
28/07/2016,81,44,60,15,18
28/07/2016,18,41,20,3,15
28/07/2016,62,13,22,7,14
28/07/2016,45,75,48,22,13
28/07/2016,35,64,8,20,13
28/07/2016,72,16,52,20,17
28/07/2016,48,84,13,19,12
28/07/2016,62,17,26,12,17
28/07/2016,71,7,19,19,15
28/07/2016,31,15,28,16,11
28/07/2016,70,4,2,24,10
28/07/2016,22,16,49,13,17
28/07/2016,67,59,13,16,12
28/07/2016,24,81,25,25,18
28/07/2016,52,66,29,17,15
28/07/2016,22,55,46,4,18
28/07/2016,58,42,48,25,10
28/07/2016,44,5,23,12,10
28/07/2016,67,51,21,13,17
28/07/2016,52,3,9,7,15
28/07/2016,9,3,52,13,10
28/07/2016,80,75,44,24,17
28/07/2016,4,26,42,17,13
28/07/2016,17,85,20,6,17
28/07/2016,54,33,46,21,15
28/07/2016,75,21,28,10,16
28/07/2016,22,16,48,24,15
28/07/2016,5,53,30,25,15
28/07/2016,59,48,6,7,10
28/07/2016,44,51,24,14,16
28/07/2016,4,6,31,23,17
28/07/2016,31,17,27,8,10
28/07/2016,26,52,21,24,13
28/07/2016,81,46,34,14,12
28/07/2016,2,75,43,8,14
28/07/2016,58,25,46,11,12
28/07/2016,15,32,16,8,17
28/07/2016,39,76,16,10,13
28/07/2016,56,15,54,6,17
28/07/2016,18,43,28,10,13
28/07/2016,25,81,49,22,11
28/07/2016,56,41,43,15,18
28/07/2016,43,21,58,11,11
28/07/2016,69,49,7,8,14
28/07/2016,49,43,59,21,15
28/07/2016,42,32,3,12,12
28/07/2016,12,42,25,26,11
28/07/2016,81,42,10,24,11
28/07/2016,60,13,8,10,10
28/07/2016,55,24,15,5,13
28/07/2016,28,13,42,3,18
28/07/2016,15,61,29,12,10
28/07/2016,5,48,34,22,14
28/07/2016,53,74,7,9,10
28/07/2016,40,57,47,23,12
28/07/2016,18,61,33,21,15
28/07/2016,7,59,55,17,21
28/07/2016,51,26,26,12,20
28/07/2016,38,17,43,1,24
28/07/2016,31,21,43,10,17
28/07/2016,71,55,18,21,19
28/07/2016,81,32,35,21,16
28/07/2016,65,31,33,14,23
28/07/2016,51,19,3,17,18
28/07/2016,8,9,2,17,26
28/07/2016,8,50,49,12,20
28/07/2016,37,15,16,4,22
28/07/2016,70,70,4,2,19
28/07/2016,25,77,44,16,20
28/07/2016,25,50,11,18,25
28/07/2016,44,64,27,18,24
28/07/2016,27,6,44,3,16
28/07/2016,68,77,38,8,23
28/07/2016,71,38,52,19,20
28/07/2016,58,63,58,23,19
28/07/2016,9,82,2,2,23
28/07/2016,2,38,14,16,25
28/07/2016,39,68,14,17,23
28/07/2016,71,48,4,4,26
28/07/2016,74,85,24,2,22
28/07/2016,24,16,30,2,17
28/07/2016,4,52,23,6,18
28/07/2016,14,28,20,24,18
28/07/2016,57,39,14,6,22
28/07/2016,29,52,30,6,22
28/07/2016,57,24,16,7,21
28/07/2016,70,25,11,1,17
28/07/2016,47,42,41,2,15
28/07/2016,75,52,24,2,23
28/07/2016,24,35,6,13,22
28/07/2016,21,9,14,24,20
28/07/2016,2,7,43,8,22
28/07/2016,85,57,45,9,26
28/07/2016,41,23,23,8,19
28/07/2016,22,23,12,21,22
28/07/2016,72,17,27,6,16
28/07/2016,71,48,10,1,22
28/07/2016,26,59,32,9,21
28/07/2016,70,48,11,5,19
28/07/2016,63,53,26,26,24
28/07/2016,27,15,23,20,20
28/07/2016,61,46,11,18,23
28/07/2016,18,17,17,12,18
28/07/2016,83,8,55,25,19
28/07/2016,27,25,5,17,22
28/07/2016,15,60,58,24,21
28/07/2016,73,59,9,9,23
28/07/2016,7,50,53,24,18
28/07/2016,81,29,30,6,20
28/07/2016,55,60,55,7,24
28/07/2016,72,76,51,25,22
28/07/2016,18,39,19,3,23
28/07/2016,37,56,11,13,21
28/07/2016,83,36,1,13,20
28/07/2016,8,42,41,3,16
28/07/2016,40,30,33,1,22
28/07/2016,52,34,15,2,22
28/07/2016,35,50,27,26,15
28/07/2016,69,2,11,1,16
28/07/2016,28,73,60,10,21
28/07/2016,30,86,46,26,18
28/07/2016,17,40,23,19,21
28/07/2016,26,86,52,18,24
28/07/2016,79,10,2,19,20
28/07/2016,14,26,3,21,24
28/07/2016,11,85,41,24,17
28/07/2016,62,25,18,14,20
28/07/2016,53,40,7,18,18
28/07/2016,60,10,42,22,23
28/07/2016,11,32,23,24,25
28/07/2016,67,15,1,9,19
28/07/2016,62,48,25,25,24
28/07/2016,43,85,27,19,20
28/07/2016,63,31,1,16,17
28/07/2016,82,18,12,25,20
28/07/2016,11,23,57,16,20
28/07/2016,72,38,52,1,18
28/07/2016,33,22,44,3,19
28/07/2016,36,52,34,13,21
28/07/2016,42,78,1,9,18
28/07/2016,55,2,51,8,22
28/07/2016,70,58,50,7,26
28/07/2016,38,41,58,20,19
28/07/2016,82,59,58,13,20
28/07/2016,33,69,46,24,23
28/07/2016,64,85,14,5,19
28/07/2016,45,52,32,9,25
28/07/2016,7,17,6,3,16
28/07/2016,25,84,9,10,16
28/07/2016,19,47,51,20,23
28/07/2016,69,35,20,20,25
28/07/2016,16,15,44,4,22
28/07/2016,10,8,21,10,16
28/07/2016,5,29,5,9,17
28/07/2016,14,46,26,20,20
28/07/2016,68,16,7,13,23
28/07/2016,7,57,26,3,26
28/07/2016,39,82,46,18,24
28/07/2016,63,1,50,3,21
28/07/2016,22,23,16,16,23
28/07/2016,82,84,6,19,18
28/07/2016,2,70,9,19,24
28/07/2016,44,11,4,2,21
28/07/2016,69,11,10,26,16
28/07/2016,76,66,4,25,17
28/07/2016,54,63,43,7,17
28/07/2016,17,86,34,20,23
28/07/2016,1,50,30,1,17
28/07/2016,24,24,26,7,19
28/07/2016,56,70,22,16,16
28/07/2016,8,20,16,25,16
28/07/2016,72,52,32,23,15
28/07/2016,53,13,1,7,21
28/07/2016,19,81,34,8,24
28/07/2016,65,85,41,14,21
28/07/2016,66,16,6,2,24
28/07/2016,75,62,7,15,18
28/07/2016,18,69,6,14,21
28/07/2016,53,12,18,24,20
28/07/2016,67,21,22,16,20
28/07/2016,24,57,30,3,19
28/07/2016,14,22,15,4,18
28/07/2016,56,67,6,25,24
28/07/2016,50,38,48,9,18
28/07/2016,65,62,34,9,24
28/07/2016,71,3,48,12,16
28/07/2016,53,70,12,3,24
28/07/2016,8,63,56,9,21
28/07/2016,56,1,36,23,20
28/07/2016,40,13,59,16,22
28/07/2016,3,77,37,9,18
28/07/2016,52,65,25,12,22
28/07/2016,73,72,50,22,22
28/07/2016,40,50,58,13,20
28/07/2016,33,28,45,23,18
28/07/2016,58,24,35,19,16
28/07/2016,73,18,13,9,25
28/07/2016,70,52,58,2,18
28/07/2016,79,9,43,25,17
28/07/2016,39,82,23,20,15
28/07/2016,81,15,14,5,20
28/07/2016,16,8,23,26,18
28/07/2016,74,45,43,14,23
28/07/2016,38,82,8,14,23
28/07/2016,40,29,45,13,26
28/07/2016,19,47,7,13,21
28/07/2016,17,71,9,21,23
28/07/2016,85,63,54,5,24
28/07/2016,47,34,58,4,19
28/07/2016,79,47,2,12,16
28/07/2016,57,20,35,6,21
28/07/2016,16,25,38,25,21
28/07/2016,82,7,8,20,19
28/07/2016,20,10,7,25,24
28/07/2016,56,57,2,24,16
28/07/2016,41,4,35,19,24
28/07/2016,5,54,41,5,22
28/07/2016,43,19,39,20,18
28/07/2016,31,57,46,9,23
28/07/2016,82,57,12,5,23
28/07/2016,7,26,56,5,22
28/07/2016,55,86,37,5,20
28/07/2016,41,33,30,2,24
28/07/2016,71,41,50,17,26
28/07/2016,68,18,34,8,17
28/07/2016,48,75,39,3,26
28/07/2016,69,45,11,11,24
28/07/2016,65,73,1,24,16
28/07/2016,74,57,46,11,26
28/07/2016,40,31,57,25,16
28/07/2016,79,60,19,24,16
28/07/2016,62,79,34,7,21
28/07/2016,68,71,16,13,17
28/07/2016,31,80,57,20,22
28/07/2016,47,42,18,1,22
28/07/2016,38,9,49,23,26
28/07/2016,12,80,42,15,17
28/07/2016,57,88,41,20,22
28/07/2016,76,18,5,2,24
28/07/2016,64,59,53,13,23
28/07/2016,15,12,2,15,16
28/07/2016,68,19,9,18,23
28/07/2016,61,49,59,19,18
28/07/2016,80,74,28,21,24
28/07/2016,31,45,11,18,19
28/07/2016,67,66,4,5,23
28/07/2016,2,47,58,9,23
28/07/2016,24,84,50,2,20
28/07/2016,70,47,31,9,17
28/07/2016,29,51,23,8,15
28/07/2016,44,32,55,10,25
29/07/2016,63,80,17,7,10
29/07/2016,19,61,37,17,13
29/07/2016,35,8,14,7,13
29/07/2016,77,30,38,17,11
29/07/2016,71,56,35,3,14
29/07/2016,28,74,37,15,15
29/07/2016,5,43,9,21,13
29/07/2016,29,35,57,26,10
29/07/2016,4,8,53,9,17
29/07/2016,47,70,50,24,10
29/07/2016,85,21,36,8,13
29/07/2016,50,12,31,5,12
29/07/2016,83,7,26,20,13
29/07/2016,37,52,14,16,10
29/07/2016,6,28,52,19,15
29/07/2016,62,76,24,22,13
29/07/2016,50,82,23,15,13
29/07/2016,84,78,5,7,17
29/07/2016,71,51,34,6,16
29/07/2016,58,61,35,1,10
29/07/2016,85,45,48,8,16
29/07/2016,77,50,19,17,14
29/07/2016,8,50,14,23,14
29/07/2016,12,18,11,13,18
29/07/2016,60,16,41,14,15
29/07/2016,47,16,25,22,16
29/07/2016,45,76,21,3,16
29/07/2016,29,77,57,24,10
29/07/2016,80,21,58,8,10
29/07/2016,42,20,26,3,18
29/07/2016,41,40,10,22,18
29/07/2016,77,10,54,25,12
29/07/2016,57,23,45,7,18
29/07/2016,64,28,3,13,17
29/07/2016,1,66,20,12,16
29/07/2016,1,29,21,5,17
29/07/2016,63,78,11,26,16
29/07/2016,70,44,4,26,10
29/07/2016,2,51,38,7,16
29/07/2016,62,54,4,16,11
29/07/2016,76,4,30,12,15
